Ext.ID	Museum	Sampling.date	Catalogue.accession	Species	Collection.notes	Sex	Age	Year	Country	Region	Locality	Oral.health	Appearance	Sampling.comments	Ext.Date	Sample.weight.g.	Pigmented_extract	Qubit.concentration.ng.ul.	LP.date	Extract.vol.used	LP.copies	Ind.date	LP.vol.used	Ind.cycles	Ind.copies	Pool	Pooled.volume.ul.	Common.name	habitat.general	order	Species_Lintulaakso_et_al	diet_cluster_name	diet_quality	cp	ee	cf	ash	nfe	calculated_species_main_diet	merged_count	unmapped_count	mapped_count	host_count	human_count	phix_count	submitted_F_avlength	submitted_R_avlength	merged_avlength	unmapped_avlength	mapped_avlength	perc_unique	p_OralH	p_OralMM	p_OralTM	p_Rumen	p_Sediment.Soil	p_Skin	p_Unknown	submitted_count	is.blank	failed.repeated	combined.sample	Sample.weight.mg	Age_approximated	DNA_output_ug	DNA_input_ug	bc_output_copies	bc_input_copies	ind_output_copies	efficiency	exp_ind_copies	PC1	PC2	PC1_scaled	PC2_scaled	diet_category
MV_211	NHM Vienna	20230209	NMW 68589	Sus scrofa	Guenter Schobesberger leg. et don.; ID: 76451 	male	0.14	2009	Austria	Lower Austria	Gaenserndorf, Stopfenreuth		light coloured and flaky on some teeth		20230816	0.02	FALSE	31.5	20230824	20	8.51e+08	20230920_7-7	12	11	4.77e+10	Pool A	3	European wild pig	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	7893076	14588054	1198098	580504	18544	1	66.5633485917538	63.3251388433602	56.2002410720485	57.1855895241408	50.9379716851209	94.9684086433986	61.4992	0.2144	5.7325	2.0203	2.1117	0.91	27.5119	7904051	FALSE	FALSE	FALSE	20	FALSE	1.4175	0.63	3.404e+10	1.0212e+10	9.54e+11	0.510534636406337	878307227527.891	-8.90399072433945	5.42847964048577	-0.351041075950703	0.774982124982971	Frugivore
MV_212	NHM Vienna	20230209	NMW 1306	Sus scrofa	Hietzing W. 	male	1.2	1903	Austria	Vienna	Lainzer Tiergarten		white		20230828	0.018	FALSE	10.7	20230830	20	2e+08	20230920_7-7	12	11	4.01e+10	Pool B	2	European wild pig	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	6068534	5940336	128198	106432	21766	0	68.0843593380785	66.3699189962118	60.497245792806	61.2307116971161	50.9507090594237	97.1684826937609	39.4646	0.8467	10.1374	2.0792	5.4269	4.5357	37.5094	6090209	FALSE	FALSE	FALSE	18	FALSE	0.4815	0.214	8e+09	2.4e+09	8.02e+11	0.696098981362796	206417679795.039	-8.90399072433945	5.42847964048577	-0.351041075950703	0.774982124982971	Frugivore
MV_213	NHM Vienna	20230209	NMW 8807	Sus scrofa	Wurde im Aug. 2017 entfettet; Kauf am Schlachthof durch Urschuetz 10.11.'62; ID: 65705 		0.61	1962	Austria	Burgenland			white		20230816	0.011	FALSE	5.56	20230824	20	8170000	20230920_7-7	12	11	4.56e+10	Pool A	3	European wild pig	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	6144720	11746754	542686	191625	79718	0	62.5342441309282	53.6432481392637	46.6783269213243	47.2812554004281	33.6275783786573	93.3567196110191	59.5904	0.2506	8.0202	1.6646	2.954	1.0773	26.443	6198084	FALSE	FALSE	FALSE	11	FALSE	0.2502	0.1112	326800000	98040000	9.12e+11	1.29499132736973	8432162219.62734	-8.90399072433945	5.42847964048577	-0.351041075950703	0.774982124982971	Frugivore
MV_214	NHM Vienna	20230209	NMW 22757	Sus scrofa	Sammler/Erwerb: Dr. K. Bauer leg. et don. 		0.69	1954	Austria	Burgenland	Verlandsungszone des Neusiedler-sees, S Jois, GB+PB Neusiedl/See				20230816	0.017	FALSE	19	20230824	20	4.26e+08	20230920_7-7	12	11	8.78e+10	Pool A	3	European wild pig	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	9669325	19030426	308224	76178	77934	0	67.6058051142003	61.7190257165721	54.79323282649	55.269562331395	24.736743407392	94.4257578791834	8.9013	0.2873	37.1617	0.6964	3.0239	9.1144	40.8149	9686011	FALSE	FALSE	FALSE	17	FALSE	0.855	0.38	1.704e+10	5.112e+09	1.756e+12	0.700354300755275	439669657963.433	-8.90399072433945	5.42847964048577	-0.351041075950703	0.774982124982971	Frugivore
MV_215	NHM Vienna	20230209	NMW 34293	Sus scrofa	Sammler/Erwerb: HR i. R. Dr. Schoenmann leg. et don. 	female	0.37	1986	Austria	Vienna	Lainzer Tiergarten, Johannserkogel		white		20230816	0.019	FALSE	20	20230824	20	53500000	20230920_7-7	12	11	1.86e+10	Pool B	3	European wild pig	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	4113593	8017840	209346	83550	21123	0	66.8820128490523	65.0915963119562	59.0862858819528	59.9576781277751	46.2047901560097	96.5365518141169	28.7126	0.5773	12.0153	1.6669	3.0445	3.9726	50.0108	4138671	FALSE	FALSE	FALSE	19	FALSE	0.9	0.4	2.14e+09	6.42e+08	3.72e+11	0.783128072930598	55216729345.1729	-8.90399072433945	5.42847964048577	-0.351041075950703	0.774982124982971	Frugivore
MV_216	NHM Vienna	20230209	NMW 73431	Sus scrofa	Lukas Zangl leg. 	female	0.07	2016	Austria	Burgenland	Unterwart, Oberwart			small amount	20230816	0.011	FALSE	4.4	20230824	20	1.13e+08	20230920_7-7	12	11	3.1e+10	Pool B	3	European wild pig	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	8781173	13854484	3707862	1796561	57370	0	69.5809345054516	68.1618591603452	63.0093690216558	64.1133643086238	61.384569328632	94.8870187060278	49.3497	0.3382	9.3949	0.7001	4.0372	6.4124	29.7675	8831987	FALSE	FALSE	FALSE	11	FALSE	0.198	0.088	4.52e+09	1.356e+09	6.2e+11	0.745139633557569	116625989084.197	-8.90399072433945	5.42847964048577	-0.351041075950703	0.774982124982971	Frugivore
MV_217	NHM Vienna	20230210	NMW 5180/ST 1073	Muntiacus muntjak	Sammler/Erwerb: Dr. Ferdinand Stoliczka leg et don (AV 1867/III/3) 	female	1.56	1867	India	Himachal Pradesh	(NW) Himalaya				20230713	0.023	TRUE	5.39	20230809	4	19200		NA	NA	NA		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	23	FALSE	0.24255	0.02156	768000	NA	NA	NA	NA	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_218	NHM Vienna	20230210	NMW 1467	Muntiacus muntjak	Sammler/Erwerb: Konsul Johann Schild/Padang leg. et don. (AV 1904/III/2) 	female	1.19	1904	Indonesia	Sumatra	Padang				20230713	0.021	TRUE	6.54	20230809	10	6090000	20230907	12	14	3120000		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	21	FALSE	0.2943	0.0654	243600000	73080000	62400000	-0.0112215248280757	21180432351.74	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_219	NHM Vienna	20230210	NMW 6026	Muntiacus muntjak	Sammler/Erwerb: Prof. H. A. Bernatzik leg. et don. 	male	0.91	1932	Indonesia	Bali				small amount	20230613	0.012	FALSE	0.454	20230619	20	1030000	20230622	18	11	1480000		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	12	FALSE	0.02043	0.00908	41200000	18540000	29600000	0.043448668490975	1594576576.41668	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_220	NHM Vienna	20230210	NMW 2120	Muntiacus muntjak	Sammler/Erwerb: Ida Pfeiffer leg.; Kauf (AV 1856/X/2) 	male	1.71	1852	Indonesia	Sumatra					20230713	0.027	TRUE	4.23	20230809	10	1.8e+08	20230907	12	11	386000		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	27	FALSE	0.19035	0.0423	7.2e+09	2.16e+09	7720000	-0.400815841661951	185775911815.535	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_221	NHM Vienna	20230210	NMW 3022	Muntiacus muntjak	Sammler/Erwerb: General W. E. v. Schierbrand don.Novara Exp 1857-1859 (AV 1869/X Skel. 45 (2) ) 	male	1.65	1858	Indonesia	West Java					20230713	0.026	TRUE	9.21	20230809	10	3990000	20230907	12	14	283000		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	26	FALSE	0.41445	0.0921	159600000	47880000	5660000	-0.141457908396459	13876834989.0711	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_222	NHM Vienna	20230210	NMW 2119	Muntiacus muntjak	Sammler/Erwerb: General W. E. v. Schierbrand don.an. Novara-Exped. 1857-1859 (AV 1869/X Skel. 45 (3) ) 	male	1.65	1858	Indonesia	West Java					20230814	0.02	TRUE	24.7	20230821	5	12900000	20230908	12	11	621000		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	20	FALSE	1.1115	0.1235	5.16e+08	154800000	12420000	-0.204948039779349	13313940346.78	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_223	NHM Vienna	20230210	NMW 532	Muntiacus muntjak	Sammler/Erwerb: von Notar C. F. Bruch/Verm J. J. Heckel gek. (AV 1838/III/1) 	male	1.85	1838	Indonesia	Java					20230609	0.016	FALSE	4.08	20230613	20	1100000	20230616	18	10	1.57e+10	Pool B	3	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	5985483	4390988	1594495	1513117	81378	0	59.139521319818	51.1605542672326	44.1716543176215	43.3269166301525	46.4979281841586	96.4232116594078	36.709	0.6313	15.0675	0.8516	11.1915	12.5312	23.0179	5995736	FALSE	FALSE	FALSE	16	FALSE	0.1836	0.0816	4.4e+07	19800000	3.14e+11	1.63042816342078	1135883950.89575	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_224	NHM Vienna	20230210	NMW 1468	Muntiacus muntjak	Sammler/Erwerb: Konsul Johann Schild/Padang leg. et don. (AV 1904/III/2) 	male	1.19	1904	Indonesia	Sumatra	Padang				20230801	0.024	TRUE	6.36	20230810	10	80700000	20230908	12	11	96500		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	24	FALSE	0.2862	0.0636	3.228e+09	968400000	1930000	-0.431801307734792	83289533797.2982	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_225	NHM Vienna	20230210	NMW 2931	Muntiacus muntjak	Sammler/Erwerb: Dr. V. Pietschmann 	male	0.94	1929	Indonesia	West Java					20230801	0.022	TRUE	47.6	20230810	10	7.71e+08	20230908	12	11	7.8e+08	Pool D	5	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	555288	548593	6695	3304	3390	1	53.3629533790641	52.4143843258067	45.2182543112763	45.4797892062057	23.7879014189694	94.4516185091619	47.194	0	16.5267	0	5.9213	1.2152	29.1427	555716	FALSE	FALSE	FALSE	22	FALSE	2.142	0.476	3.084e+10	9.252e+09	1.56e+10	0.0486396394657	795740155609.875	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_226	NHM Vienna	20230210	NMW 6024	Muntiacus muntjak	Sammler/Erwerb: Prof. H. A. Bernatzik leg. et don. 	male	0.91	1932	Indonesia	Bali					20230609	0.026	FALSE	14.4	20230613	20	374000	20230622	18	11	1530000		NA	Indian muntjac	Terrestrial	Artiodactyla	Muntiacus muntjak	Browser-Frugivore	5	13.31479	5.6142	14.59954	8.08755	58.38392	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	26	FALSE	0.648	0.288	14960000	6732000	30600000	0.147571506098205	579001591.825084	-9.43749640128808	10.5477378969678	-0.372074611660697	1.50581910046992	Frugivore
MV_227	NHM Vienna	20230213	NMW 7536	Camelus dromedarius	J. Szombathy don an Anthrop. Abt., von dort erhalten (AV 1890/11/6 - Camelus arabicus) 	male	1.33	1890	Turkey?	Asia minor					20230608	0.024	FALSE	6.55	20230613	20	562000	20230622	18	11	3.53e+08	Pool D	5	Arabian camel	Terrestrial	Artiodactyla	Camelus dromedarius	Browser-Grazer	4.2	11.69327	3.23701	22.53052	10.03013	52.5091	Herbivore	594023	566408	27615	24196	3419	0	56.0537959618966	48.4339926693098	41.3116327145582	41.5461734297538	36.5009958355966	95.6148200304128	63.5062	0.2963	13.3827	0.1975	0	0.2963	22.321	594487	FALSE	FALSE	FALSE	24	FALSE	0.29475	0.131	22480000	10116000	7.06e+09	0.813538994713431	870050520.336089	-9.50833016430624	0.44743529916606	-0.374867242645314	0.0638768830141684	Herbivore
MV_228	NHM Vienna	20230213	NMW 612	Camelus dromedarius	F. Siebenrock leg., Pola-Expedition 1896/96 	male	1.27	1896	Jordan	Red sea	Akabah		white and brown		20230608	0.025	FALSE	31.3	20230613	20	585000	20230622	18	11	1800000		NA	Arabian camel	Terrestrial	Artiodactyla	Camelus dromedarius	Browser-Grazer	4.2	11.69327	3.23701	22.53052	10.03013	52.5091	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	25	FALSE	1.4085	0.626	23400000	10530000	3.6e+07	0.11823739593688	905657570.100734	-9.50833016430624	0.44743529916606	-0.374867242645314	0.0638768830141684	Herbivore
MV_229	NHM Vienna	20230213	NMW 5027	Hippopotamus amphibius	E.A.Zwilling 	male	0.89	1934	Cameroon					very hard to sample, lots of tooth fragmen	20230613	0.03	FALSE	3.79	20230619	20	2060000	20230621	18	12	6.8e+10	Pool A	3	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	5690414	5596725	93689	60906	32783	0	60.212175243273	58.8278336306217	51.9362770441659	52.2346943971698	34.1096179914398	94.7372864311487	62.5903	0.4252	6.1041	2.6349	3.6344	0.9317	23.6795	5697611	FALSE	FALSE	FALSE	30	FALSE	0.17055	0.0758	82400000	37080000	1.36e+12	1.40085868733024	4781258815.08236	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
MV_230	NHM Vienna	20230213	NMW 643	Hippopotamus amphibius	 	male	1.24	1899	Mozambique					dirty looking skull, may contain lots of soil	20230613	0.028	FALSE	4.15	20230619	20	504000	20230621	18	12	1.22e+09	Pool C	4	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	162821	149985	12836	11773	1063	0	51.816421445313	50.1244247831049	42.8544045301282	42.8284161749508	43.1580710501714	88.6988894699836	3.6842	0	0	17.8947	3.1579	1.0526	74.2105	162982	FALSE	FALSE	FALSE	28	FALSE	0.18675	0.083	20160000	9072000	2.44e+10	0.931110975013417	1169783710.09782	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
MV_231	NHM Vienna	20230213	NMW 21004	Hippopotamus amphibius	Ing. A. Hetzer (Reise A. Hetzer, E. Hetzer, O. v. Hirschberg, und K. Hofer) 	male	1.1	1913	Sudan	Upper Nile province	Bahr el Djebel				20230608	0.021	FALSE	5.69	20230613	20	3320000	20230616	18	10	1.05e+10	Pool C	4	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	4587724	4541185	46539	34260	12279	0	67.1760572654955	64.7851851674478	57.8358449636465	58.0762505821718	34.2140570274394	92.5519754611856	17.6544	0.5279	39.0855	1.4291	6.4062	19.0567	15.8402	4593761	FALSE	FALSE	FALSE	21	FALSE	0.25605	0.1138	132800000	59760000	2.1e+11	1.26245979640091	3428304288.15808	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
MV_232	NHM Vienna	20230213	NMW 3709/NMW 3711	Marmota marmota	S127: 47 15'N, 13 37' E, 1500m, Smmler/Erwerb: A. Waibl leg., ex. Coll. O. Wettstein, (*) OW gab auf Ett. und in Wettstein 1927 irruemlich Lungau, "Steiermark" an; 	male	0.98	1925	Austria	Salzburg	Lessachtal, Gem. Lessach, GB Tamsweg			pooled	20230703	0.014	FALSE	5.38	20230706	20	7.6e+08	20230818	18	11	6.28e+10	Pool A	3	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	12798211	12335282	462929	289586	173342	1	62.0048403095956	49.7447927737819	41.6077099369592	42.0548095292836	29.4597724489069	94.9014074011704	60.0775	0.2212	10.2681	0.3141	2.1335	8.9909	17.9948	12810131	FALSE	FALSE	TRUE	14	FALSE	0.2421	0.1076	3.04e+10	1.368e+10	1.256e+12	0.508154299515348	1176580774831.72	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_233	NHM Vienna	20230213	NMW 3651:2/B 1297/NMW 3651:4/B 1302	Marmota marmota	Wettstein Otto 	male	1	1923	Austria	Tyrol	Traulalm, Gem. Gschnitz			pooled	20230703	0.011	TRUE	6.91	20230706	20	4.41e+08	20230818	18	11	1.02e+10	Pool C	4	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	2691907	2116488	575419	514172	61247	0	61.5502060909681	44.9609132443143	37.7569682013532	38.0556228053266	36.6584610518596	92.9078079017429	59.6507	0.494	9.1184	1.2638	7.0734	9.329	13.0706	2693956	FALSE	FALSE	TRUE	11	FALSE	0.31095	0.1382	1.764e+10	7.938e+09	2.04e+11	0.343304473871545	682726475922.091	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_234	NHM Vienna	20230213	NMW 31540/NMW 31542	Marmota marmota	KR 475; Schw 160; HF 91; O 32: Gew (inunteligible); Dipl-Ing. Nelbock leg et don (No 18) /H-G Wiedenroth leg. Dipl-Ing. H. Nelbock don (No. 17) 	male	0.43	1980	Austria	Carinthia	Jagdrevier v. Dipl.-Ing. Nelbock-Hochstetter, Obere Wolayer-Alm			pooled	20230703	0.013	FALSE	31.4	20230706	20	4.45e+08	20230818	18	11	5.28e+09	Pool C	2	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	587308	570231	17077	10787	6290	0	59.3652572844363	47.0746183573071	39.9104626533267	40.1790590129263	30.9414417052175	94.4649443653788	14.6737	1.0847	46.581	0.1302	3.3322	30.4148	3.7834	587657	FALSE	FALSE	TRUE	13	FALSE	1.413	0.628	1.78e+10	8.01e+09	1.056e+11	0.264215284106645	688919006315.943	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_235	NHM Vienna	20230214	NMW 31544/NMW 31546	Marmota marmota	KR 435; Schw 165; HF 89; O 25; H. G. Hiedenroth leg., Dipl.-Ing. Nelbock don. (No. 27) /H. G. Hiedenroth leg., Dipl.-Ing. Nelbock don. (No. 32) 	male	0.43	1980	Austria	Carinthia	Jagdrevier v. Dipl.-Ing. Nelbock-Hochstetter, Obere Wolayer-Alm			pooled	20230703	0.013	TRUE	7.06	20230706	20	2.63e+08	20230818	18	11	32100000	Pool D	5	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	33101	25001	8100	7273	827	0	58.0019009112305	45.6981775390743	38.5423703211383	37.953121875125	40.3611111111111	98.0402510409752	0	0	0	0	0	0	100	33142	FALSE	FALSE	TRUE	13	FALSE	0.3177	0.1412	1.052e+10	4.734e+09	6.42e+08	-0.166090737563721	407158873395.714	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_236	NHM Vienna	20230214	NMW 31543/NMW 31541	Marmota marmota	Dipl.-Ing. Nelboeck leg. et don. (No. 28) /H. G. Hiedenroth leg., Dipl.-Ing. Nelbock don. (No. 24) 	male	0.43	1980	Austria	Carinthia	Jagdrevier v. Dipl.-Ing. Nelbock-Hochstetter, Obere Wolayer-Alm			pooled	20230703	0.013	FALSE	5.07	20230706	20	26800000	20230818	18	11	3.58e+08	Pool D	5	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	24417	22118	2299	1785	514	0	57.8727272727273	45.3830439223698	38.1722979891059	38.42616873135	35.1683340582862	97.7139938712972	0	0	0	0	0	0	100	24475	FALSE	FALSE	TRUE	13	FALSE	0.22815	0.1014	1.072e+09	482400000	7.16e+09	0.277910740513961	41489953638.8028	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_237	NHM Vienna	20230214	NMW 3683/NMW 3651:3	Marmota marmota	T147: 47 01'N, 11 17'E, 1980m; Sammler/Erwerb: Dr. O. Wettstein leg. et don.; Publikation: Wttstein 1927:142 	male	1	1923	Austria	Tyrol	Traulalm, Gem. Gschnitz			pooled	20230703	0.013	TRUE	11.6	20230706	20	3.83e+08	20230829	6	11	4.21e+09	Pool C	4	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	691019	556857	134162	122889	11273	0	59.7509732071586	49.7001075878345	42.5867465294008	42.6236933359911	42.4333865028846	92.9406762344653	49.3521	0.3811	15.263	0.6669	8.0221	11.128	15.1867	691528	FALSE	FALSE	TRUE	13	FALSE	0.522	0.232	1.532e+10	2.298e+09	8.42e+10	0.387325502424428	197644928403.75	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_238	NHM Vienna	20230214	NMW 43386/NMW 43385	Marmota marmota	Johann Grabmaier leg., K. Bauer don.; KBC 64 /Johann Grabmaier leg., K. Bauer don.; KBC 63 	male	1.03	1920	Austria	Styria	Wildfeld, Gem. Kalwang			pooled	20230608	0.025	FALSE	5.01	20230613	20	902000	20230622	18	11	1480000		NA	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	25	FALSE	0.22545	0.1002	36080000	16236000	29600000	0.0561126451335323	1396415603.81344	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_239	NHM Vienna	20230214	NMW 3419/NMW 3418/NMW 3426	Marmota marmota	ST130: 47 25' N, 14 20' E, 1920 m; Sammler/Erwerb: Prof. DI Johann Knotek leg., a.d. Nachlass erhalten *(am Museum) ett. und. Inv. Als "Lepus spec.?" /ST130: 47 25' N, 14 20' E, 1920 m; Sammler/Erwerb: Prof. DI Johann Knotek leg., a.d. Nachlass erhalten /ST130: 47 25' N, 14 20' E, 1920 m; Sammler/Erwerb: Prof. DI Johann Knotek leg., a.d. Nachlass erhalten *(am Museum) ett. und inv. als "Lepus spec.?" bzw. "Lepus cuniculus" 	male	0.96	1927	Austria	Styria	Kl.Reitersee, Reiteralm, Strechen			pooled	20230703	0.011	TRUE	12.3	20230706	20	3.05e+08	20230829	6	11	39500000	Pool D	5	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	22	21	1	0	1	0	58.6923076923077	45.6153846153846	40.6363636363636	41.5714285714286	21	100	NA	NA	NA	NA	NA	NA	NA	26	FALSE	FALSE	TRUE	11	FALSE	0.5535	0.246	1.22e+10	1.83e+09	7.9e+08	-0.0735239821042465	157393480843.717	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
MV_240	NHM Vienna	20230214	NMW 25121/NMW 13466	Marmota marmota	KR 350; Schw 150; HF 67.2; O 25; Gew 881; leg.: Dr. W. Sixl leg. et don. (L. Wald praep) /KR 470; Schw 200; HF 88; O 31; leg.: Dr. W. Sixl leg. et don. 	male	0.53	1970	Austria	Carinthia	vermutl. Poellatal, Katschberggebiet/Poellatal, Katschberggeebiet			pooled, still small amount	20230703	0.007	TRUE	3.24	20230706	20	1.54e+08	20230818	18	11	33500000	Pool D	5	Alpine marmot	Terrestrial	Rodentia	Marmota marmota	Browser-Florivore	4.9	12.29211	4.28354	20.27693	8.5824	54.56506	Herbivore	7269	6619	650	561	89	0	57.1309425666392	47.7268480351745	40.6296602008529	40.740595256081	38.9723076923077	99.1412475954933	NA	NA	NA	NA	NA	NA	NA	7278	FALSE	FALSE	TRUE	7	FALSE	0.1458	0.0648	6.16e+09	2.772e+09	6.7e+08	-0.121109664682651	238412420163.27	-9.61039158790924	3.55143660307588	-0.378891028503123	0.507011183180518	Herbivore
